iter	Logloss
459	0.005940829279
460	0.005911205151
461	0.005906845187
462	0.005875364046
463	0.005852382842
464	0.005852370056
465	0.005834685876
466	0.005832234395
467	0.005822764862
468	0.005819192855
469	0.005789629562
470	0.005780443708
471	0.005780392582
472	0.005775974455
473	0.005760721505
474	0.005740853195
475	0.00570933083
476	0.00570919136
477	0.005700831098
478	0.005697703641
479	0.005669138788
480	0.005647595935
481	0.005645688668
482	0.00562409008
483	0.005621934833
484	0.005593631855
485	0.005593645232
486	0.00558529801
487	0.005558404074
488	0.005534481062
489	0.005514422713
490	0.00550906584
491	0.005499203343
492	0.005482174809
493	0.005474912444
494	0.005467238846
495	0.005432431098
496	0.005421438658
497	0.005402685164
498	0.005368413894
499	0.005355407103
500	0.005346812932
501	0.005329037034
502	0.005329023434
503	0.005319835437
504	0.005314473107
505	0.005305886701
506	0.00530589019
507	0.005299440905
508	0.005299431244
509	0.005286934137
510	0.005286934137
511	0.005285630738
512	0.005280195013
513	0.005257490958
514	0.00523350458
515	0.005220015796
516	0.005214743529
517	0.005187888759
518	0.005170958917
519	0.005170929724
520	0.00517087508
521	0.005153851907
522	0.005137213895
523	0.005137160305
524	0.005137185987
525	0.005137082577
526	0.005137090158
527	0.005115229862
528	0.005088286358
529	0.005063694309
530	0.005063649363
531	0.005063461109
532	0.005063334723
533	0.005063345559
534	0.005063201721
535	0.005063206217
536	0.005055580199
537	0.005055608366
538	0.005049339797
539	0.005049345154
540	0.005042404044
541	0.005020448525
542	0.005013179071
543	0.005003173568
544	0.004999015869
545	0.004996949905
546	0.004963839811
547	0.004951723092
548	0.004944706275
549	0.004939461155
550	0.004939521189
551	0.004918867853
552	0.004897508508
553	0.004892239028
554	0.004875085425
555	0.004857826126
556	0.004852180099
557	0.004852149798
558	0.004852091949
559	0.00484636629
560	0.00484116145
561	0.004813340776
562	0.004813367525
563	0.004813384502
564	0.004813307849
565	0.004789618772
566	0.00477208112
567	0.004748347963
568	0.004733028068
569	0.004726967628
570	0.004726957504
571	0.004718895901
572	0.00471892276
573	0.004716302109
574	0.004716280476
575	0.004713614814
576	0.004699590633
577	0.004699528924
578	0.004690131739
579	0.004683491862
580	0.004677633398
581	0.004671713026
582	0.00465892276
583	0.004641468975
584	0.00461558712
585	0.004590854891
586	0.004574431461
587	0.004555427223
588	0.004533853212
589	0.004519822255
590	0.004519814373
591	0.004506332603
592	0.004498312423
593	0.004485541444
594	0.004469943793
595	0.004469905209
596	0.004466006903
597	0.004461834797
598	0.004458937067
599	0.00445892911
600	0.004458913479
601	0.004438759376
602	0.004428572512
603	0.00442631781
604	0.004426312391
605	0.004426157726
606	0.004420938226
607	0.004403818863
608	0.004384033256
609	0.004367301762
610	0.004365258542
611	0.004358848125
612	0.004347476604
613	0.004342959792
614	0.004319414564
615	0.004318198037
616	0.004313384901
617	0.004305352166
618	0.004292250436
619	0.00426803988
620	0.004264446745
621	0.004264426046
622	0.004261213347
623	0.004252087457
624	0.00424749071
625	0.004226218348
626	0.004219154901
627	0.00421468546
628	0.00421057092
629	0.004205466379
630	0.004186799133
631	0.004175843444
632	0.00416806937
633	0.004164895193
634	0.004151388924
635	0.004151340674
636	0.004139632404
637	0.004139705756
638	0.00413958439
639	0.004125356179
640	0.004113513521
641	0.00410652132
642	0.004103208024
643	0.00409860297
644	0.004094851607
645	0.004092728757
646	0.004088900283
647	0.004088931769
648	0.004088763163
649	0.004087380659
650	0.004075026281
651	0.004064842507
652	0.004053147946
653	0.004037751401
654	0.004024915236
655	0.004014595527
656	0.003995898665
657	0.003988071733
658	0.003971608261
659	0.003961991693
660	0.003945832259
661	0.003942877045
662	0.003932918454
663	0.00391970386
664	0.003919655543
665	0.003919642481
666	0.003917580267
667	0.003904255809
668	0.003902776288
669	0.003902631443
670	0.003902658084
671	0.003891741791
672	0.003882127441
673	0.003863209332
674	0.00385677747
675	0.003843007109
676	0.003827191421
677	0.003827199865
678	0.003822874005
679	0.003814487788
680	0.003814404053
681	0.003806516505
682	0.003782263131
683	0.003773295462
684	0.003765247456
685	0.003757619049
686	0.003748900653
687	0.003748889043
688	0.0037479271
689	0.003747822444
690	0.00374424955
691	0.003744218952
692	0.003744244014
693	0.003734067044
694	0.003726332312
695	0.003720966432
696	0.003711344011
697	0.003711356863
698	0.003706538985
699	0.003698569134
700	0.003698535486
701	0.003682292686
702	0.003682220477
703	0.00367556045
704	0.003659570214
705	0.003651747175
706	0.003646783122
707	0.003632032599
708	0.003625883771
709	0.003617199094
710	0.003611940811
711	0.003611887246
712	0.003609050264
713	0.003595889703
714	0.003584039311
715	0.003574965891
716	0.003563029966
717	0.003543452585
718	0.003531716031
719	0.003525058955
720	0.003514185836
721	0.003510591496
722	0.003501859794
723	0.003499474659
724	0.003491474952
725	0.003480506247
726	0.003480509274
727	0.003475148208
728	0.003458785773
729	0.003448785267
730	0.003437611478
731	0.003435762253
732	0.003435765232
733	0.003435580542
734	0.003435596711
735	0.003432693146
736	0.003432681346
737	0.003426979864
738	0.003426942168
739	0.003426969097
740	0.003426964576
741	0.003426873305
742	0.003417795732
743	0.003414455582
744	0.003414452454
745	0.003408876513
746	0.003401624628
747	0.003388449707
748	0.003373511659
749	0.003366896338
750	0.003358646117
751	0.003351055611
752	0.003343805498
753	0.0033437523
754	0.003343725978
755	0.003343733554
756	0.003343758712
757	0.003332873675
758	0.003324632843
759	0.003314434786
760	0.003314443022
761	0.003314425565
762	0.003314410742
763	0.003309519176
764	0.00330943919
765	0.003309445615
766	0.003309356622
767	0.003309382437
768	0.003291520294
769	0.003281431713
770	0.003281303052
771	0.003281301066
772	0.003281284435
773	0.003281310121
774	0.00328125163
775	0.003270490505
776	0.003270489152
777	0.003262843097
778	0.003262863278
779	0.003255723944
780	0.003245525599
781	0.00324551999
782	0.003245533292
783	0.003245497233
784	0.003244535444
785	0.003244522688
786	0.003240265629
787	0.00324017163
788	0.003237444067
789	0.003228064543
790	0.003222529886
791	0.003221748157
792	0.003219413005
793	0.003216684426
794	0.003209243223
795	0.003209254949
796	0.003200335753
797	0.003200295036
798	0.003198263829
799	0.003198259977
800	0.003198201794
801	0.003196109626
802	0.003196119619
803	0.003196103825
804	0.003196118029
805	0.003189103522
806	0.003189065044
807	0.003187023875
808	0.003180280412
809	0.00318028589
810	0.003180297935
811	0.003170288734
812	0.003170283121
813	0.003169527525
814	0.003169523787
815	0.003169489255
816	0.003169432963
817	0.00316677967
818	0.003164894725
819	0.003164841873
820	0.003164189868
821	0.003163446887
822	0.003163424469
823	0.003161516062
824	0.003150855476
825	0.003147639293
826	0.003145733379
827	0.0031457081
828	0.003144007815
829	0.003143064884
830	0.003136226423
831	0.003136190254
832	0.003134590446
833	0.003132562494
834	0.003123110402
835	0.003121190143
836	0.003121194181
837	0.00312116199
838	0.003118691317
839	0.003118662928
840	0.003118665447
841	0.003117141889
842	0.003117107561
843	0.003115542754
844	0.003115553919
845	0.003113874928
846	0.003106967965
847	0.003106968434
848	0.003105005454
849	0.003104661456
850	0.003104627137
851	0.003104583669
852	0.00310460603
853	0.003097615055
854	0.003092421606
855	0.003080349892
856	0.00307706411
857	0.003076951269
858	0.003075394198
859	0.003075355641
860	0.003075345117
861	0.003075287134
862	0.003075252692
863	0.00306604716
864	0.003066063233
865	0.003065245004
866	0.003065206306
867	0.003060179217
868	0.003053072399
869	0.003048684429
870	0.003038784735
871	0.003038736169
872	0.003038736169
873	0.003036962784
874	0.003034322286
875	0.003034334446
876	0.003034312179
877	0.003034315468
878	0.003034231982
879	0.00303299019
880	0.003025160181
881	0.003018744899
882	0.003011849451
883	0.003005567376
884	0.003003814437
885	0.003003823573
886	0.003003737942
887	0.00299635577
888	0.002990496782
889	0.002990464513
890	0.002988808103
891	0.002988800245
892	0.002988792326
893	0.002988777537
894	0.002988799137
895	0.002988586086
896	0.002988586086
897	0.002988580537
898	0.002988568176
899	0.00298438606
900	0.002984340864
901	0.002984316813
902	0.002982710087
903	0.002980225301
904	0.002978378279
905	0.002969785769
906	0.002958417117
907	0.002958421413
908	0.002952840216
909	0.002951262853
910	0.002946283274
911	0.002940263749
912	0.002940296902
913	0.002929838533
914	0.002929839496
915	0.002929750679
916	0.002928127966
917	0.00292813486
918	0.002927983419
919	0.002928011398
920	0.002916930098
921	0.002911571509
922	0.002909532618
923	0.002901795483
924	0.002900937706
925	0.002900943468
926	0.002899171427
927	0.002897295127
928	0.002897284275
929	0.002897266457
930	0.002891589025
931	0.002891545476
932	0.002882901008
933	0.002882809366
934	0.002882846196
935	0.00288279253
936	0.002882753683
937	0.002882790057
938	0.002882772385
939	0.002882762381
940	0.00288275746
941	0.00288269372
942	0.002882683117
943	0.002882502508
944	0.002879452814
945	0.002870050801
946	0.002866606866
947	0.00286664107
948	0.002866623915
949	0.002865356148
950	0.002865344948
951	0.002862734958
952	0.002862783713
953	0.002862810029
954	0.002862738845
955	0.002852686982
956	0.002852651894
957	0.002852673494
958	0.002852607491
959	0.002848456876
960	0.002848418624
961	0.002848413679
962	0.002848404647
963	0.002848408134
964	0.002848393743
965	0.002848161185
966	0.002842450787
967	0.002836598034
968	0.002836560026
969	0.002835302976
970	0.002833624466
971	0.002824459853
972	0.002818999146
973	0.002814405019
974	0.002810539367
975	0.002809373956
976	0.00280939876
977	0.002804801419
978	0.002799472487
979	0.002799468826
980	0.00279944563
981	0.002799422901
982	0.002793032311
983	0.002787218678
984	0.002787191827
985	0.002784487466
986	0.002784497633
987	0.002783972895
988	0.002780700942
989	0.002780671303
990	0.002780682944
991	0.00278062879
992	0.00277659017
993	0.002776605371
994	0.00276747516
995	0.002762354495
996	0.002762288199
997	0.002751502105
998	0.002751485543
999	0.002751499531
03225184586
