iter	Logloss
0	0.6203911892
1	0.5653218283
2	0.5154596978
3	0.4683093957
4	0.433359106
5	0.4069664698
6	0.385147344
7	0.3612463095
8	0.3396810716
9	0.3218429666
10	0.3139368981
11	0.3020442519
12	0.2936887287
1313	0.28255878914	0.276414756
15	0.268535409
16	0.2603862269
17	0.2547413012
18	018	0.239532619	019	0.2339301619
20	0.2296335171
21	0.225884522	22	0.220159023	023	0.2145941963
24	0.2087550075
25	0.2036128257
26	0.2003848353
27	0.1985197378
28	0.1933869538
29	0.1882774998
30	0.185181631	031	0.1830298537
32	0.1798713266
33	0.1773156253
34	0.1744413943
35	0.1706078986
36	0.1680281019
37	0.1664938759
38	0.1634805707
39	0.16028840	0.40	0.1585141	0.141	0.1570942	0.15787388
43	0.15443	0.1544	0.152744	0.1445	0.1510605764
46	0.1499522483
47	0.1469319801
48	0.1455897326
49	0.1424189535
50	0.1402859538
51	0.1376651578
52	0.1359382248
53	0.1339294286
54	0.1306866144
55	0.1285857557
56	0.1272431248
57	0.1248683329
58	0.1228478602
59	0.1210054178
60	0.1183529306
61	0.1165440359
62	0.1156382622
63	0.1119599562
64	0.1103914583
65	0.1076719911
66	0.1060271649
67	0.1045464965
68	0.1021641544
69	0.1000561418
70	0.09954101821771	0.09738671845772	0.0965455453
73	0.09620109838
74	0.09372024851
75	0.09355525149
76	0.09087295837
77	0.0881496136
78	0.08598389424
79	0.08571877463
80	0.08319778778
81	0.08093319234
82	0.07905494624
83	0.07742308794
84	0.07723910238
85	0.07570314036
86	0.07480671188
87	0.07366327287
88	0.07163822147
89	0.07044259119
90	0.07006687804
91	0.06959264973
92	0.06864689674
93	0.06706277747
94	0.0664162821
95	0.06585259877
96	0.06464031851
97	0.06366789831
98	0.06237621233
99	0.0605588364
100	0.05942461926
101	0.05857626864
102	0.05678209575
103	0.05559435794
104	0.05541231731
105	0.05451323473
106	0.0535595667
107	0.05270448347
108	0.05242972221
109	0.05191636417
110	0.05136804121
111	0.05054202609
112	0.05034579588
113	0.04927433091
114114	0.048286489115115	0.048044186116116	0.04772807843
117	0.04716421318
118	0.04616382572
119	0.045668822
120	0.04537206998
121	0.0444027337
122	0.0434812696
123	0.04271083764
124	0.0424322413
125	0.04237952135
126	0.04215460149
127	0.04171230537
128	0.04088768608
129	0.04022155329
130	0.04004696151
131	0.03984215918
132	0.0393638605
133	0.03876520128
134	0.03863564811
135	0.03810042964
136	0.03767336172
137	0.03686736532
138	0.03628402763
139	0.03564800828
140	0.03537509685
141	0.03479572577
142	0.03461911899
143	0.03407271635
144	0.03398515514
145	0.03366048394
146	0.03313062783
147	0.03299658552
148	0.03244213395
149	0.03180262436
150	0.03132941541
151	0.03090844952
152	0.03054322679
153	0.03047472789
154	0.03032346099
155	0.03014541536
156	0.02971377486
157	0.02922767772
158	0.02866444512
159	0.02851055913
160	0.02830222858
161	0.02787104961
162	0.02770704596
163	0.02721146283
164	0.02712875448
165	0.02676863684
166	0.02637915919
167	0.0260497246
168	0.025725225169	0.02514412731
170	0.02485037383
171	0.02468552075
172	0.02429679565
173	0.02396850392
174	0.02368262226
175	0.02351833227
176	0.02319277576
177	0.02315154498
178	0.02285532589
179	0.02283802879
180	0.02242809051
18181	0.022427728182182	0.02216282071
183	0.02191647497
184	0.02172341935
185	0.02148337872
186	0.02137429778
187	0.0210454929
188	0.02089397815
189	0.02069174123
190	0.02059619081
191	0.02052701364
192	0.02037763131
193	0.02013747972
194	0.01996858547
195	0.01985225807
196	0.01962032679
197	0.01947766768
198	0.0192903568
199	0.01927332435
200	0.01908354807
201	0.01894530875
202	0.01892963656
203	0.01891061025
204	0.0187553992
205	0.01858508137
206	0.01834888762
207	0.01819928092
208	0.01799927132
209	0.01776964604
210	0.01752835615
211	0.01736013144
212	0.01720648859
213	0.0170914225
214	0.01706684449
215	0.01692049443
216	0.01675158833
217	0.01663887181
218	0.01647308139
219	0.01642924219
220	0.01633571314
221	0.01621911504
222	0.0160961955
223	0.015932549
224	0.01574900987
225	0.01564094993
226	0.01556668359
227	0.01552672252
228	0.01536277393
229	0.01521620332
230	0.01507276574
231	0.01487357884
232	0.01479392276
233	0.01476170002
234	0.01470293139
235	0.01463194975
236	0.01462200861
